 "course" , "topic" , "lable" , "dbr_link" , "slide" , "lab" , "lecture" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Darnall" , "Darnall" , "http://dbpedia.org/resource/Darnall" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conceptual_graph" , "Conceptual_graph" , "http://dbpedia.org/resource/Conceptual_graph" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conceptual_graph" , "Conceptual_graph" , "http://dbpedia.org/resource/Conceptual_graph" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Parse_tree" , "Parse_tree" , "http://dbpedia.org/resource/Parse_tree" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Parse_tree" , "Parse_tree" , "http://dbpedia.org/resource/Parse_tree" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#City" , "City" , "http://dbpedia.org/resource/City" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#City" , "City" , "http://dbpedia.org/resource/City" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mushroom" , "Mushroom" , "http://dbpedia.org/resource/Mushroom" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mushroom" , "Mushroom" , "http://dbpedia.org/resource/Mushroom" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab4.pdf" , "http://focu.io/data#COMP472_lab4" , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bitmap" , "Bitmap" , "http://dbpedia.org/resource/Bitmap" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bitmap" , "Bitmap" , "http://dbpedia.org/resource/Bitmap" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bitmap" , "Bitmap" , "http://dbpedia.org/resource/Bitmap" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dany_Kane" , "Dany_Kane" , "http://dbpedia.org/resource/Dany_Kane" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dany_Kane" , "Dany_Kane" , "http://dbpedia.org/resource/Dany_Kane" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Stanford_University" , "Stanford_University" , "http://dbpedia.org/resource/Stanford_University" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Stanford_University" , "Stanford_University" , "http://dbpedia.org/resource/Stanford_University" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Sea_bass" , "Sea_bass" , "http://dbpedia.org/resource/Sea_bass" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Sea_bass" , "Sea_bass" , "http://dbpedia.org/resource/Sea_bass" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#G1_phase" , "G1_phase" , "http://dbpedia.org/resource/G1_phase" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#G1_phase" , "G1_phase" , "http://dbpedia.org/resource/G1_phase" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#False_positives_and_false_negatives" , "False_positives_and_false_negatives" , "http://dbpedia.org/resource/False_positives_and_false_negatives" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#False_positives_and_false_negatives" , "False_positives_and_false_negatives" , "http://dbpedia.org/resource/False_positives_and_false_negatives" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mitch_Kapor" , "Mitch_Kapor" , "http://dbpedia.org/resource/Mitch_Kapor" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Mitch_Kapor" , "Mitch_Kapor" , "http://dbpedia.org/resource/Mitch_Kapor" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Antibiotic" , "Antibiotic" , "http://dbpedia.org/resource/Antibiotic" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Antibiotic" , "Antibiotic" , "http://dbpedia.org/resource/Antibiotic" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dumbo" , "Dumbo" , "http://dbpedia.org/resource/Dumbo" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Dumbo" , "Dumbo" , "http://dbpedia.org/resource/Dumbo" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#X86" , "X86" , "http://dbpedia.org/resource/X86" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#X86" , "X86" , "http://dbpedia.org/resource/X86" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ryom-Verzeichnis" , "Ryom-Verzeichnis" , "http://dbpedia.org/resource/Ryom-Verzeichnis" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Ryom-Verzeichnis" , "Ryom-Verzeichnis" , "http://dbpedia.org/resource/Ryom-Verzeichnis" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Artificial_neuron" , "Artificial_neuron" , "http://dbpedia.org/resource/Artificial_neuron" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Artificial_neuron" , "Artificial_neuron" , "http://dbpedia.org/resource/Artificial_neuron" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Artificial_neuron" , "Artificial_neuron" , "http://dbpedia.org/resource/Artificial_neuron" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Artificial_neuron" , "Artificial_neuron" , "http://dbpedia.org/resource/Artificial_neuron" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Falkland_Islands" , "Falkland_Islands" , "http://dbpedia.org/resource/Falkland_Islands" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Falkland_Islands" , "Falkland_Islands" , "http://dbpedia.org/resource/Falkland_Islands" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Metropolis" , "Metropolis" , "http://dbpedia.org/resource/Metropolis" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Metropolis" , "Metropolis" , "http://dbpedia.org/resource/Metropolis" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Prior_probability" , "Prior_probability" , "http://dbpedia.org/resource/Prior_probability" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Prior_probability" , "Prior_probability" , "http://dbpedia.org/resource/Prior_probability" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Square_root" , "Square_root" , "http://dbpedia.org/resource/Square_root" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Square_root" , "Square_root" , "http://dbpedia.org/resource/Square_root" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Lee_Sedol" , "Lee_Sedol" , "http://dbpedia.org/resource/Lee_Sedol" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Lee_Sedol" , "Lee_Sedol" , "http://dbpedia.org/resource/Lee_Sedol" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Lee_Sedol" , "Lee_Sedol" , "http://dbpedia.org/resource/Lee_Sedol" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#MAX_Light_Rail" , "MAX_Light_Rail" , "http://dbpedia.org/resource/MAX_Light_Rail" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#MAX_Light_Rail" , "MAX_Light_Rail" , "http://dbpedia.org/resource/MAX_Light_Rail" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#MAX_Light_Rail" , "MAX_Light_Rail" , "http://dbpedia.org/resource/MAX_Light_Rail" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab3.pdf" , "http://focu.io/data#COMP472_lab3" , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Fox" , "Fox" , "http://dbpedia.org/resource/Fox" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Fox" , "Fox" , "http://dbpedia.org/resource/Fox" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab2.pdf" , "http://focu.io/data#COMP472_lab2" , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer" , "Computer" , "http://dbpedia.org/resource/Computer" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer" , "Computer" , "http://dbpedia.org/resource/Computer" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Computer" , "Computer" , "http://dbpedia.org/resource/Computer" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "http://dbpedia.org/resource/State_Research_Center_of_Virology_and_Biotechnology_VECTOR" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "http://dbpedia.org/resource/State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "http://dbpedia.org/resource/State_Research_Center_of_Virology_and_Biotechnology_VECTOR" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Haruki_Murakami" , "Haruki_Murakami" , "http://dbpedia.org/resource/Haruki_Murakami" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Haruki_Murakami" , "Haruki_Murakami" , "http://dbpedia.org/resource/Haruki_Murakami" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Case_sensitivity" , "Case_sensitivity" , "http://dbpedia.org/resource/Case_sensitivity" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Case_sensitivity" , "Case_sensitivity" , "http://dbpedia.org/resource/Case_sensitivity" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Part_of_speech" , "Part_of_speech" , "http://dbpedia.org/resource/Part_of_speech" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Part_of_speech" , "Part_of_speech" , "http://dbpedia.org/resource/Part_of_speech" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Coffee" , "Coffee" , "http://dbpedia.org/resource/Coffee" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Coffee" , "Coffee" , "http://dbpedia.org/resource/Coffee" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Eugenius_Warming" , "Eugenius_Warming" , "http://dbpedia.org/resource/Eugenius_Warming" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Eugenius_Warming" , "Eugenius_Warming" , "http://dbpedia.org/resource/Eugenius_Warming" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab6.pdf" , "http://focu.io/data#COMP472_lab6" , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#NWA_Florida_Tag_Team_Championship" , "NWA_Florida_Tag_Team_Championship" , "http://dbpedia.org/resource/NWA_Florida_Tag_Team_Championship" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#NWA_Florida_Tag_Team_Championship" , "NWA_Florida_Tag_Team_Championship" , "http://dbpedia.org/resource/NWA_Florida_Tag_Team_Championship" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Word_order" , "Word_order" , "http://dbpedia.org/resource/Word_order" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Word_order" , "Word_order" , "http://dbpedia.org/resource/Word_order" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conditional_independence" , "Conditional_independence" , "http://dbpedia.org/resource/Conditional_independence" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conditional_independence" , "Conditional_independence" , "http://dbpedia.org/resource/Conditional_independence" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Tic-tac-toe" , "Tic-tac-toe" , "http://dbpedia.org/resource/Tic-tac-toe" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Tic-tac-toe" , "Tic-tac-toe" , "http://dbpedia.org/resource/Tic-tac-toe" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-3-adversarial-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Tic-tac-toe" , "Tic-tac-toe" , "http://dbpedia.org/resource/Tic-tac-toe" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab3.pdf" , "http://focu.io/data#COMP472_lab3" , "http://focu.io/data#COMP472_lecture3" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Toronto" , "Toronto" , "http://dbpedia.org/resource/Toronto" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Toronto" , "Toronto" , "http://dbpedia.org/resource/Toronto" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-8-DL-Winter2020-short.pdf" ,  , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Toronto" , "Toronto" , "http://dbpedia.org/resource/Toronto" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conditional_probability" , "Conditional_probability" , "http://dbpedia.org/resource/Conditional_probability" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conditional_probability" , "Conditional_probability" , "http://dbpedia.org/resource/Conditional_probability" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Conditional_probability" , "Conditional_probability" , "http://dbpedia.org/resource/Conditional_probability" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Extracellular_matrix" , "Extracellular_matrix" , "http://dbpedia.org/resource/Extracellular_matrix" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Extracellular_matrix" , "Extracellular_matrix" , "http://dbpedia.org/resource/Extracellular_matrix" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Terry_Winograd" , "Terry_Winograd" , "http://dbpedia.org/resource/Terry_Winograd" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Terry_Winograd" , "Terry_Winograd" , "http://dbpedia.org/resource/Terry_Winograd" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab1.pdf" , "http://focu.io/data#COMP472_lab1" , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Visual_Basic" , "Visual_Basic" , "http://dbpedia.org/resource/Visual_Basic" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Visual_Basic" , "Visual_Basic" , "http://dbpedia.org/resource/Visual_Basic" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Symbolic_artificial_intelligence" , "Symbolic_artificial_intelligence" , "http://dbpedia.org/resource/Symbolic_artificial_intelligence" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Symbolic_artificial_intelligence" , "Symbolic_artificial_intelligence" , "http://dbpedia.org/resource/Symbolic_artificial_intelligence" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-1-intro-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture1" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Symbolic_artificial_intelligence" , "Symbolic_artificial_intelligence" , "http://dbpedia.org/resource/Symbolic_artificial_intelligence" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Credit_card_fraud" , "Credit_card_fraud" , "http://dbpedia.org/resource/Credit_card_fraud" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Credit_card_fraud" , "Credit_card_fraud" , "http://dbpedia.org/resource/Credit_card_fraud" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bram_Ronnes" , "Bram_Ronnes" , "http://dbpedia.org/resource/Bram_Ronnes" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Bram_Ronnes" , "Bram_Ronnes" , "http://dbpedia.org/resource/Bram_Ronnes" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Disk_partitioning" , "Disk_partitioning" , "http://dbpedia.org/resource/Disk_partitioning" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Disk_partitioning" , "Disk_partitioning" , "http://dbpedia.org/resource/Disk_partitioning" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab8.pdf" , "http://focu.io/data#COMP472_lab8" , "http://focu.io/data#COMP472_lecture8" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#British_Left" , "British_Left" , "http://dbpedia.org/resource/British_Left" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#British_Left" , "British_Left" , "http://dbpedia.org/resource/British_Left" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-5-NLP-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture5" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Backtracking" , "Backtracking" , "http://dbpedia.org/resource/Backtracking" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Backtracking" , "Backtracking" , "http://dbpedia.org/resource/Backtracking" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Italian_cuisine" , "Italian_cuisine" , "http://dbpedia.org/resource/Italian_cuisine" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Italian_cuisine" , "Italian_cuisine" , "http://dbpedia.org/resource/Italian_cuisine" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Memory_management" , "Memory_management" , "http://dbpedia.org/resource/Memory_management" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Memory_management" , "Memory_management" , "http://dbpedia.org/resource/Memory_management" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-2-search-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture2" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Cervical_vertebrae" , "Cervical_vertebrae" , "http://dbpedia.org/resource/Cervical_vertebrae" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Cervical_vertebrae" , "Cervical_vertebrae" , "http://dbpedia.org/resource/Cervical_vertebrae" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-7-ML-2-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture7" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Cervical_vertebrae" , "Cervical_vertebrae" , "http://dbpedia.org/resource/Cervical_vertebrae" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-6-ML-1-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Hospital" , "Hospital" , "http://dbpedia.org/resource/Hospital" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Hospital" , "Hospital" , "http://dbpedia.org/resource/Hospital" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Lectures/472-4-NB-Winter2020.pdf" ,  , "http://focu.io/data#COMP472_lecture4" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Overcoat" , "Overcoat" , "http://dbpedia.org/resource/Overcoat" ,  ,  ,  ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Overcoat" , "Overcoat" , "http://dbpedia.org/resource/Overcoat" , "file:///C:/Users/YZ/Desktop/COMP474/project/COMP472/Labs/COMP_472_Lab6.pdf" , "http://focu.io/data#COMP472_lab6" , "http://focu.io/data#COMP472_lecture6" ,
 "http://focu.io/data#COMP472" , "http://focu.io/data#Violin" , "Violin" , "http://dbpedia.org/resource/Violin" ,  ,  ,  ,
